audit_order	address	name	research_name	function_end	size	closure_status	target_owner	implementation_mapping	evidence	verification	final_review	remaining
1	0x20615	sub_20615	draw_big5_glyph_16x16	0x20663	78	platform_adapted	render	src/scene/scene.cpp:draw_dialogue_text;src/render/legacy_font_renderer.cpp:draw_big5_glyph	research/evidence/functions/Z_DAT/0x20615.md	independent byte/bit/write-order review, talk1841 linear-overflow hash, 13973-glyph hash and Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
2	0x20663	sub_20663	draw_ascii_glyph_8x16	0x206AD	74	platform_adapted	render	src/scene/scene.cpp:draw_dialogue_text;src/render/legacy_font_renderer.cpp:draw_ascii_glyph	research/evidence/functions/Z_DAT/0x20663.md	independent byte/bit/write-order review, adjacent-bit shadow vector, talk1841 linear-overflow hash and Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
3	0x20C32	sub_20C32	xref_last_key_code	0x20C45	19	platform_adapted	input	openlegend::input::LegacyKeyboard;openlegend::app::LegacyGameRuntime::handle_key;src/platform/sdl3/main.cpp	research/evidence/input-time-random-audio-1to1.md	blocking read reset/nonzero loop and host event continuation; Linux/Windows core/app Debug/Release plus Linux app ASan+UBSan;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
4	0x20D35	main	xref_last_key_code	0x20FAA	629	platform_adapted	app	openlegend::input::LegacyKeyboard::world_direction/consume_world_direction;openlegend::app::LegacyGameRuntime::handle_world_input/advance_scene_effect/perform_pending_io;src/platform/sdl3/main.cpp	research/evidence/functions/Z_DAT/0x20D35.md	current Z.DAT entry-to-exit assembly-to-C++ review including scene-slot main clear/load branch; Linux app Debug 14/14 proc_c33b; original runtime oracle blocked	converged_no_new_differences
5	0x20FAF	sub_20FAF	xref_last_key_code	0x212C0	785	platform_adapted	app	src/ui/title_menu.cpp:TitleMenuController;src/app/legacy_game_runtime.cpp:handle_title_result/begin_new_game/perform_pending_io	research/evidence/functions/Z_DAT/0x20FAF.md	current Z.DAT entry-to-exit assembly-to-C++ review; Linux app Debug 14/14 proc_07d5; original runtime oracle blocked	converged_no_new_differences
6	0x212C0	sub_212C0	xref_last_key_code	0x21496	470	platform_adapted	ui	openlegend::ui::GameMenuController::show_main/handle_key/confirm_main;openlegend::app::LegacyGameRuntime::handle_key/handle_game_menu_result/render;openlegend::world::WorldSession::prepare_game_menu_frame;openlegend::scene::SceneSession::open_ui	research/evidence/functions/Z_DAT/0x212C0.md	current Z.DAT entry-to-exit assembly-to-C++ review; Linux app Debug 14/14 proc_765f; original runtime oracle blocked	converged_no_new_differences
7	0x21496	sub_21496	xref_last_key_code	0x21AC0	1578	platform_adapted	ui	openlegend::ui::GameMenuController::handle_key;openlegend::app::LegacyGameRuntime;openlegend::battle::BattleRenderer	research/evidence/functions/Z_DAT/0x21496.md	current Z.DAT entry-to-exit assembly-to-C++ review including party-select key-state clears; Linux app Debug 14/14 proc_a3be; original runtime oracle blocked	converged_no_new_differences
8	0x21AC0	sub_21AC0	xref_last_key_code	0x22066	1446	platform_adapted	ui	openlegend::ui::GameMenuController::handle_key;openlegend::app::LegacyGameRuntime;openlegend::battle::BattleRenderer	research/evidence/functions/Z_DAT/0x21AC0.md	current Z.DAT entry-to-exit assembly-to-C++ review including shared party-select key-state clears and forward-tail reuse; Linux app Debug 14/14 proc_a3be; original runtime oracle blocked	converged_no_new_differences
9	0x22090	sub_22090	xref_last_key_code	0x22A59	2505	implemented_pending_review	ui	openlegend::ui::GameMenuController;openlegend::battle::BattleSession::handle_player_status_selection_key;openlegend::app::LegacyGameRuntime	research/evidence/functions/Z_DAT/0x22090.md	Linux/Windows core/app Debug/Release plus Linux app ASan+UBSan	not_started	complete final bidirectional assembly-to-C++ review
10	0x22A59	sub_22A59	xref_last_key_code	0x2399E	3909	implemented_pending_review	ui	openlegend::ui::GameMenuController;openlegend::battle::BattleSession::handle_player_status_page_key	research/evidence/functions/Z_DAT/0x22A59.md	Linux/Windows core/app Debug/Release plus Linux app ASan+UBSan	not_started	complete final bidirectional assembly-to-C++ review
11	0x25D0E	sub_25D0E	xref_last_key_code	0x25F87	633	platform_adapted	ui	src/ui/game_menu.cpp:GameMenuController::handle_key;src/app/legacy_game_runtime.cpp:handle_game_menu_result	research/evidence/persistence-integration-1to1.md	Linux/Windows core/app Debug/Release plus Linux app ASan+UBSan;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
12	0x25F87	sub_25F87	xref_last_key_code	0x26208	641	platform_adapted	ui	src/ui/game_menu.cpp:GameMenuController::handle_key/complete_slot_operation;src/ui/basic_ui_renderer.cpp:BasicUiRenderer::render_io_wait;src/app/legacy_game_runtime.cpp:finish_presented_tick	research/evidence/persistence-integration-1to1.md	Linux/Windows core/app Debug/Release plus Linux app ASan+UBSan;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
13	0x26B5E	sub_26B5E	xref_last_key_code	0x2711A	1468	platform_adapted	app	src/app/legacy_game_runtime.cpp:begin_new_game/start_scene;src/scene/scene.cpp:SceneSession::SceneSession/resume	research/evidence/persistence-integration-1to1.md	Linux/Windows core/app Debug/Release plus Linux app ASan+UBSan;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
14	0x2711A	sub_2711A	xref_last_key_code	0x27A26	2316	platform_adapted	ui	src/ui/new_game_name_editor.cpp:NewGameNameEditor;src/ui/new_game_attributes.cpp:NewGameAttributeController;src/model/new_game.cpp:roll_new_game/apply_cheat_new_game;src/ui/basic_ui_renderer.cpp:render_attributes;src/app/legacy_game_runtime.cpp:handle_key/advance_scene_effect	research/evidence/functions/Z_DAT/0x2711A.md	name bytes, 17-call RNG roll, BABERUTH, per-field highlight and wait-frame fade; Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
